FraudFound_P,PolicyNumber,Age,RepNumber,Month,MonthClaimed,DayOfWeek,Make,DayOfWeekClaimed,WeekOfMonth,WeekOfMonthClaimed
0,9675,39,13,Oct,Oct,Monday,Chevrolet,Thursday,2,2
0,9676,50,7,Sep,Sep,Monday,Toyota,Wednesday,1,2
0,9677,42,11,Aug,Aug,Wednesday,Toyota,Tuesday,2,3
0,9678,43,2,Jul,Jul,Wednesday,Toyota,Friday,2,3
0,9679,38,8,Jun,Jun,Thursday,Accura,Friday,4,4
0,9680,42,3,May,May,Wednesday,Honda,Wednesday,1,1
0,9681,23,14,Jan,Jan,Wednesday,Honda,Wednesday,1,2
0,9682,45,1,Dec,Jan,Thursday,Toyota,Monday,5,1
0,9683,50,7,Nov,Nov,Sunday,Mazda,Tuesday,2,3
0,9684,52,9,Sep,Oct,Tuesday,Toyota,Monday,4,1
0,9685,35,13,Sep,Sep,Tuesday,Pontiac,Tuesday,3,3
0,9686,30,10,Jan,Feb,Saturday,Chevrolet,Tuesday,5,2
0,9687,75,5,Jul,Jul,Friday,Toyota,Monday,2,2
0,9688,52,3,Apr,Apr,Saturday,Pontiac,Monday,3,4
0,9689,26,15,Apr,Apr,Saturday,Toyota,Friday,3,4
0,9690,40,11,Jan,Jan,Saturday,Honda,Tuesday,5,5
1,9691,29,13,Dec,Dec,Wednesday,Honda,Friday,2,3
0,9692,33,12,Dec,Dec,Thursday,Honda,Friday,2,2
0,9693,44,16,Nov,Nov,Thursday,Toyota,Monday,1,5
0,9694,31,11,Oct,Nov,Saturday,Honda,Wednesday,5,1
0,9695,29,12,Sep,Sep,Monday,Mazda,Friday,1,2
0,9696,29,6,Aug,Sep,Friday,Mazda,Friday,3,1
0,9697,28,4,Jul,Dec,Saturday,Mazda,Wednesday,5,2
0,9698,41,13,Jul,Jul,Saturday,Mercury,Tuesday,2,2
0,9699,53,10,Jul,Jul,Thursday,Honda,Monday,2,2
0,9700,27,14,Jun,Jun,Friday,Honda,Wednesday,3,4
0,9701,46,13,Jun,Jun,Monday,Ford,Monday,2,2
0,9702,37,9,May,May,Monday,Toyota,Friday,4,4
0,9703,29,11,Mar,Mar,Tuesday,Pontiac,Wednesday,3,4
0,9704,50,15,Aug,Aug,Sunday,Honda,Tuesday,4,5
0,9705,35,12,Jun,Jun,Wednesday,Toyota,Wednesday,2,2
0,9706,46,14,Jun,Jun,Tuesday,Mazda,Wednesday,1,2
0,9707,41,11,May,May,Thursday,Mazda,Friday,3,4
0,9708,38,14,Aug,Aug,Monday,Chevrolet,Tuesday,5,5
0,9709,77,7,Jan,Jan,Monday,Toyota,Monday,1,2
0,9710,30,5,Dec,Dec,Monday,Mazda,Tuesday,4,4
0,9711,31,12,Mar,Apr,Tuesday,Honda,Wednesday,2,1
0,9712,37,1,Apr,Apr,Sunday,Pontiac,Tuesday,2,2
0,9713,49,3,Apr,May,Thursday,Pontiac,Monday,3,2
0,9714,28,16,Jan,Jan,Sunday,Honda,Monday,5,5
0,9715,44,8,Oct,Oct,Saturday,Pontiac,Tuesday,3,4
0,9716,35,11,Oct,Oct,Friday,Pontiac,Friday,4,4
0,9717,57,9,Oct,Oct,Friday,Chevrolet,Thursday,4,4
0,9718,27,11,Dec,Dec,Sunday,Honda,Tuesday,3,3
0,9719,55,2,Jan,Feb,Friday,Mazda,Wednesday,4,1
0,9720,55,12,Apr,Apr,Wednesday,Mazda,Monday,1,2
0,9721,45,5,Apr,Apr,Monday,Honda,Wednesday,2,2
0,9722,39,15,Jun,Jul,Thursday,Toyota,Wednesday,5,2
0,9723,26,11,Jan,Feb,Sunday,Chevrolet,Wednesday,5,1
0,9724,34,7,Jul,Jul,Wednesday,Pontiac,Thursday,2,2
0,9725,68,15,Aug,Sep,Wednesday,Pontiac,Monday,4,1
0,9726,30,15,Oct,Nov,Sunday,Chevrolet,Thursday,5,1
0,9727,19,12,Dec,Dec,Friday,Honda,Wednesday,1,2
0,9728,32,13,Dec,Dec,Saturday,Honda,Tuesday,1,2
0,9729,32,1,Dec,Dec,Wednesday,Mazda,Wednesday,2,2
0,9730,44,15,Dec,Dec,Sunday,Pontiac,Tuesday,1,1
0,9731,32,13,Dec,Dec,Friday,Honda,Wednesday,1,3
0,9732,43,6,Nov,Dec,Wednesday,Toyota,Tuesday,5,3
0,9733,22,7,Oct,Oct,Monday,Chevrolet,Tuesday,5,5
0,9734,45,3,Oct,Nov,Monday,Pontiac,Friday,4,1
0,9735,43,14,Aug,Dec,Monday,Toyota,Monday,5,3
0,9736,50,11,Aug,Sep,Saturday,Saturn,Thursday,3,5
0,9737,59,8,Aug,Aug,Thursday,Toyota,Thursday,2,2
0,9738,33,15,Jul,Jul,Tuesday,Mazda,Tuesday,2,2
0,9739,45,5,Jul,Jul,Sunday,Pontiac,Monday,1,2
0,9740,31,6,Jun,Jul,Friday,Toyota,Wednesday,5,2
0,9741,53,6,Apr,Apr,Tuesday,Toyota,Thursday,1,1
0,9742,40,13,Apr,Apr,Tuesday,Toyota,Friday,1,4
0,9743,27,12,Dec,Dec,Sunday,Pontiac,Monday,3,3
0,9744,43,10,Nov,Dec,Saturday,Mazda,Thursday,4,4
0,9745,55,1,Nov,Nov,Thursday,Pontiac,Friday,4,4
0,9746,30,14,Nov,Nov,Wednesday,Mazda,Thursday,2,2
0,9747,29,6,Aug,Sep,Wednesday,Mazda,Tuesday,4,3
0,9748,48,12,Jan,Feb,Monday,Mazda,Wednesday,5,1
0,9749,29,2,Jun,Jun,Monday,Honda,Monday,3,3
0,9750,33,12,Jun,Jul,Thursday,Pontiac,Monday,3,1
0,9751,38,11,Jun,Jun,Friday,Honda,Monday,2,2
0,9752,27,8,May,May,Friday,Pontiac,Tuesday,1,5
0,9753,42,2,Apr,Apr,Thursday,Toyota,Wednesday,4,4
0,9754,27,13,Apr,Apr,Monday,Toyota,Wednesday,2,2
0,9755,65,6,Feb,Mar,Saturday,Ford,Tuesday,4,1
0,9756,33,12,Feb,Feb,Thursday,Mazda,Thursday,4,4
0,9757,34,5,Feb,Mar,Friday,Mazda,Thursday,4,2
0,9758,28,4,Nov,Mar,Wednesday,Chevrolet,Friday,1,3
0,9759,30,1,Feb,Feb,Monday,Accura,Tuesday,3,4
0,9760,32,9,Sep,Sep,Monday,Honda,Thursday,3,4
0,9761,52,9,Feb,Feb,Tuesday,Toyota,Wednesday,2,2
0,9762,56,12,Jan,Jul,Wednesday,Chevrolet,Monday,2,3
0,9763,0,2,Mar,Mar,Saturday,Honda,Thursday,2,3
0,9764,35,16,May,May,Wednesday,Toyota,Thursday,3,3
0,9765,43,8,May,May,Tuesday,Honda,Tuesday,2,2
0,9766,49,5,May,May,Tuesday,Honda,Thursday,4,4
0,9767,48,5,May,Jun,Tuesday,Mazda,Wednesday,4,1
0,9768,44,16,Jun,Jun,Friday,Pontiac,Monday,1,2
0,9769,22,5,Sep,Sep,Monday,Mazda,Thursday,3,4
0,9770,31,12,Sep,Sep,Monday,Honda,Tuesday,3,3
0,9771,76,12,Sep,Sep,Tuesday,Pontiac,Friday,2,3
0,9772,38,6,Sep,Oct,Tuesday,Pontiac,Thursday,2,2
0,9773,27,8,Sep,Oct,Wednesday,Pontiac,Friday,2,2
0,9774,26,12,Apr,May,Saturday,Pontiac,Monday,4,1
0,9775,36,16,Apr,Apr,Friday,Mazda,Friday,4,4
0,9776,26,7,Apr,May,Sunday,Saab,Thursday,3,1
0,9777,39,16,Sep,Sep,Monday,Toyota,Monday,2,2
0,9778,24,7,Sep,Sep,Tuesday,Pontiac,Friday,2,3
0,9779,44,11,Sep,Sep,Thursday,Chevrolet,Tuesday,2,2
0,9780,46,13,Dec,Dec,Thursday,Chevrolet,Friday,4,4
0,9781,39,4,Oct,Oct,Wednesday,Toyota,Monday,3,3
0,9782,33,2,Feb,Feb,Wednesday,Pontiac,Monday,1,3
0,9783,38,3,Mar,Mar,Saturday,Toyota,Friday,1,2
0,9784,60,2,Jul,Aug,Sunday,Pontiac,Wednesday,4,1
0,9785,76,5,Jul,Jul,Tuesday,Pontiac,Thursday,3,4
0,9786,54,9,Nov,Nov,Friday,Mazda,Tuesday,3,4
0,9787,49,15,Nov,Nov,Thursday,Honda,Thursday,3,3
0,9788,33,5,Dec,Dec,Saturday,Pontiac,Monday,2,3
0,9789,21,13,Nov,Dec,Tuesday,Toyota,Wednesday,5,4
0,9790,40,10,Apr,May,Thursday,VW,Friday,3,1
0,9791,26,8,Oct,Oct,Wednesday,Chevrolet,Wednesday,1,1
0,9792,55,5,Nov,Dec,Wednesday,Accura,Wednesday,4,3
0,9793,0,9,Oct,Oct,Thursday,Honda,Friday,3,3
0,9794,45,2,Oct,Nov,Monday,Pontiac,Friday,3,1
0,9795,30,5,Dec,Dec,Monday,Pontiac,Monday,3,3
0,9796,42,12,Dec,Dec,Monday,Toyota,Tuesday,3,3
0,9797,56,5,Sep,Oct,Friday,Toyota,Wednesday,5,1
0,9798,34,14,Sep,Oct,Wednesday,Toyota,Monday,5,1
0,9799,34,2,Jan,Jan,Wednesday,Toyota,Monday,3,4
0,9800,28,12,Jul,Jul,Sunday,Mazda,Thursday,2,3
0,9801,28,6,Dec,Dec,Friday,Mazda,Monday,1,1
0,9802,34,10,Feb,Feb,Thursday,Mazda,Friday,1,1
0,9803,37,10,Sep,Sep,Monday,Toyota,Monday,1,1
0,9804,26,15,Jul,Oct,Monday,Pontiac,Tuesday,3,4
0,9805,29,5,Dec,Dec,Friday,Pontiac,Monday,3,3
0,9806,35,7,Dec,Dec,Friday,Pontiac,Tuesday,3,3
0,9807,28,5,Dec,Dec,Saturday,Pontiac,Tuesday,3,3
0,9808,66,4,Dec,Dec,Saturday,Mazda,Tuesday,2,2
1,9809,51,16,Feb,Feb,Thursday,Toyota,Monday,1,1
0,9810,35,6,Nov,Nov,Wednesday,Chevrolet,Wednesday,3,3
0,9811,63,14,Feb,Feb,Sunday,Pontiac,Tuesday,3,4
0,9812,59,3,Dec,Dec,Friday,Pontiac,Tuesday,3,4
0,9813,35,6,Jul,Aug,Saturday,Honda,Tuesday,3,3
1,9814,26,9,Feb,Feb,Thursday,Chevrolet,Thursday,1,4
0,9815,0,5,Feb,Apr,Friday,Honda,Friday,1,1
0,9816,28,6,Jul,Aug,Friday,Chevrolet,Friday,5,4
0,9817,24,9,May,May,Saturday,Pontiac,Tuesday,2,5
0,9818,55,6,May,May,Friday,Mazda,Monday,1,2
0,9819,30,7,Jan,Apr,Sunday,Pontiac,Friday,2,2
0,9820,30,2,Feb,Feb,Friday,Honda,Friday,4,4
0,9821,78,16,Mar,Mar,Wednesday,Toyota,Friday,3,3
0,9822,31,14,Dec,Dec,Monday,Mazda,Wednesday,1,3
0,9823,49,2,Nov,Nov,Sunday,Honda,Monday,4,4
0,9824,26,4,Sep,Sep,Saturday,Mazda,Wednesday,2,2
0,9825,39,9,Sep,Sep,Sunday,Chevrolet,Tuesday,1,1
0,9826,31,14,Sep,Sep,Friday,Toyota,Friday,1,2
0,9827,37,3,Dec,Dec,Tuesday,Accura,Tuesday,3,3
0,9828,39,6,Dec,Dec,Monday,Toyota,Friday,3,4
0,9829,35,3,Nov,Nov,Wednesday,Pontiac,Tuesday,2,4
0,9830,32,9,Oct,Apr,Saturday,Toyota,Tuesday,2,4
0,9831,62,7,Feb,Feb,Friday,Toyota,Monday,1,1
0,9832,55,13,Aug,Aug,Wednesday,Mazda,Wednesday,2,2
0,9833,27,15,Aug,Aug,Saturday,Mazda,Wednesday,1,5
0,9834,44,16,Jul,Jul,Wednesday,Toyota,Thursday,3,5
0,9835,58,10,May,May,Thursday,Pontiac,Tuesday,1,2
0,9836,27,7,May,May,Tuesday,VW,Thursday,1,1
0,9837,47,12,Apr,Apr,Wednesday,Honda,Friday,4,5
0,9838,29,5,Apr,May,Thursday,Pontiac,Tuesday,4,1
0,9839,78,5,Apr,May,Monday,Pontiac,Wednesday,4,1
0,9840,34,15,Sep,Sep,Tuesday,Toyota,Tuesday,3,3
0,9841,29,8,Sep,Sep,Wednesday,Mazda,Wednesday,4,4
1,9842,76,10,Feb,Feb,Friday,Honda,Wednesday,1,3
0,9843,61,10,Sep,Sep,Thursday,Toyota,Thursday,1,2
0,9844,39,8,Mar,Apr,Thursday,Pontiac,Monday,4,2
0,9845,23,7,Apr,Apr,Friday,Mazda,Monday,3,3
0,9846,42,13,Jun,Sep,Monday,Pontiac,Wednesday,4,5
0,9847,52,11,Jun,Jun,Tuesday,Honda,Wednesday,5,5
0,9848,41,13,Aug,Aug,Sunday,Pontiac,Wednesday,3,3
0,9849,25,1,Feb,Feb,Saturday,Pontiac,Wednesday,1,2
1,9850,27,13,Feb,Apr,Saturday,Pontiac,Tuesday,1,4
0,9851,59,7,Aug,Aug,Tuesday,Honda,Tuesday,5,5
0,9852,29,16,Sep,Sep,Sunday,Mazda,Monday,2,2
0,9853,52,8,Nov,Nov,Thursday,Pontiac,Thursday,1,1
0,9854,56,1,Feb,Feb,Saturday,Toyota,Tuesday,1,2
0,9855,47,15,Dec,Jan,Wednesday,Accura,Thursday,3,1
0,9856,48,2,Dec,Dec,Thursday,Mazda,Tuesday,4,4
0,9857,54,6,Dec,Dec,Monday,Accura,Tuesday,4,4
0,9858,27,12,Apr,May,Friday,Honda,Thursday,5,1
0,9859,29,11,Apr,May,Friday,Mazda,Monday,5,1
0,9860,48,15,Feb,Feb,Saturday,Honda,Tuesday,1,2
0,9861,28,9,May,May,Monday,Pontiac,Tuesday,1,1
0,9862,21,13,May,May,Sunday,Mazda,Monday,2,2
0,9863,28,5,Jun,Jun,Sunday,Toyota,Monday,4,4
0,9864,61,13,Aug,Aug,Sunday,Ford,Thursday,2,3
0,9865,31,14,Sep,Sep,Tuesday,Toyota,Thursday,2,3
0,9866,46,9,Oct,Oct,Sunday,Pontiac,Monday,3,3
1,9867,44,8,Feb,Feb,Sunday,Mazda,Monday,1,1
0,9868,39,12,Dec,Dec,Wednesday,Honda,Thursday,3,4
0,9869,33,9,Dec,Dec,Thursday,Pontiac,Tuesday,4,4
0,9870,33,13,Dec,Dec,Wednesday,Ford,Wednesday,1,1
0,9871,41,10,Nov,Nov,Monday,Toyota,Wednesday,2,3
0,9872,30,15,Oct,Oct,Friday,Mazda,Tuesday,4,5
1,9873,29,9,Feb,Feb,Sunday,Mazda,Monday,1,1
1,9874,32,15,Feb,Feb,Sunday,Pontiac,Tuesday,1,3
0,9875,24,10,Sep,Sep,Monday,Toyota,Wednesday,3,3
0,9876,54,12,Sep,Sep,Thursday,Mazda,Tuesday,3,3
0,9877,45,4,Sep,Sep,Thursday,Mazda,Monday,3,3
0,9878,54,11,Sep,Sep,Sunday,Pontiac,Tuesday,2,3
0,9879,30,10,May,May,Friday,Toyota,Monday,3,5
1,9880,28,1,Feb,Feb,Sunday,Honda,Thursday,1,2
0,9881,36,7,May,May,Tuesday,Chevrolet,Friday,2,2
0,9882,29,2,May,May,Sunday,Honda,Tuesday,2,2
0,9883,63,6,May,May,Friday,Pontiac,Wednesday,1,2
0,9884,60,16,May,May,Tuesday,VW,Wednesday,1,2
0,9885,26,15,Dec,Jan,Monday,Pontiac,Wednesday,4,1
0,9886,45,11,Dec,Jan,Wednesday,Toyota,Wednesday,5,1
0,9887,27,7,Dec,Jan,Saturday,Pontiac,Sunday,4,1
0,9888,39,14,Dec,Dec,Thursday,Chevrolet,Friday,4,4
0,9889,60,13,Dec,Dec,Tuesday,Chevrolet,Thursday,3,4
0,9890,33,1,Nov,Nov,Wednesday,Mazda,Monday,4,5
0,9891,31,3,Nov,Nov,Thursday,Toyota,Monday,1,2
0,9892,70,2,Oct,Nov,Sunday,Dodge,Wednesday,5,1
0,9893,34,13,Oct,Oct,Wednesday,Chevrolet,Friday,1,2
0,9894,40,6,Sep,Sep,Sunday,Honda,Wednesday,4,5
0,9895,29,8,Sep,Sep,Monday,Mazda,Monday,2,4
0,9896,54,11,Sep,Sep,Friday,Pontiac,Tuesday,1,2
0,9897,27,2,Aug,Aug,Sunday,Toyota,Monday,5,5
0,9898,51,13,Aug,Oct,Tuesday,Toyota,Thursday,3,1
0,9899,27,10,Jul,Aug,Saturday,Pontiac,Tuesday,5,1
0,9900,38,8,Jul,Aug,Wednesday,VW,Wednesday,4,1
0,9901,41,14,May,May,Monday,Honda,Monday,5,5
0,9902,58,1,May,May,Monday,Pontiac,Monday,4,4
0,9903,41,14,Apr,Apr,Saturday,Toyota,Monday,3,3
0,9904,26,1,Mar,Apr,Wednesday,Toyota,Friday,5,1
0,9905,40,12,Mar,Mar,Thursday,Nisson,Friday,4,4
0,9906,36,2,Sep,Sep,Saturday,Honda,Monday,3,3
0,9907,65,3,Oct,Oct,Saturday,Chevrolet,Tuesday,2,2
0,9908,69,2,May,May,Saturday,Honda,Monday,3,4
0,9909,56,3,May,May,Monday,Toyota,Monday,3,3
0,9910,73,3,May,May,Wednesday,Mazda,Wednesday,2,3
0,9911,64,8,Sep,Sep,Thursday,Mazda,Thursday,5,5
0,9912,38,2,Jul,Jul,Wednesday,Pontiac,Thursday,3,4
0,9913,43,9,Sep,Sep,Friday,Mazda,Monday,1,2
0,9914,35,2,Aug,Aug,Friday,Pontiac,Tuesday,1,3
0,9915,38,15,Aug,Aug,Tuesday,Chevrolet,Tuesday,1,1
0,9916,31,8,Nov,Dec,Tuesday,Toyota,Wednesday,1,2
0,9917,39,1,Mar,Mar,Wednesday,Mazda,Monday,3,4
0,9918,29,7,Sep,Sep,Friday,Honda,Tuesday,1,3
0,9919,35,11,Oct,Oct,Tuesday,Honda,Tuesday,3,3
0,9920,35,9,May,May,Sunday,Pontiac,Wednesday,3,3
0,9921,38,6,Jun,Jun,Wednesday,Chevrolet,Wednesday,2,3
0,9922,36,2,Jun,Sep,Sunday,Honda,Tuesday,1,1
1,9923,36,7,Feb,Feb,Monday,Mazda,Monday,1,1
0,9924,37,9,Jul,Sep,Monday,Pontiac,Wednesday,2,3
0,9925,62,7,Nov,Nov,Tuesday,Honda,Wednesday,3,3
0,9926,58,6,Nov,Nov,Saturday,BMW,Monday,3,4
0,9927,33,1,Nov,Nov,Friday,Pontiac,Monday,3,4
0,9928,47,14,Feb,Apr,Tuesday,Toyota,Friday,4,1
1,9929,32,6,Feb,Feb,Tuesday,Toyota,Thursday,2,2
0,9930,43,7,Dec,Dec,Sunday,Toyota,Friday,3,4
0,9931,58,7,Feb,Feb,Tuesday,Honda,Wednesday,2,3
0,9932,31,13,Dec,Dec,Thursday,Honda,Thursday,5,5
0,9933,33,13,Apr,Apr,Tuesday,Honda,Thursday,2,3
0,9934,77,15,Aug,Aug,Tuesday,Chevrolet,Wednesday,4,4
0,9935,38,10,Aug,Aug,Monday,Toyota,Tuesday,4,4
0,9936,64,11,Nov,Nov,Saturday,Pontiac,Monday,4,5
0,9937,36,1,Nov,Nov,Wednesday,Pontiac,Wednesday,2,2
0,9938,27,1,Oct,Oct,Monday,Toyota,Monday,4,4
0,9939,49,4,Mar,Mar,Friday,Toyota,Monday,4,4
0,9940,71,1,Mar,Mar,Friday,Mazda,Tuesday,3,4
0,9941,64,7,Jul,Aug,Tuesday,Mazda,Tuesday,2,4
0,9942,39,4,Feb,Feb,Tuesday,Toyota,Friday,2,3
0,9943,40,8,Jul,Aug,Friday,Pontiac,Friday,5,1
0,9944,32,2,Sep,Oct,Sunday,Mazda,Wednesday,4,1
0,9945,33,10,Nov,Nov,Thursday,Toyota,Tuesday,2,3
1,9946,30,5,Nov,Nov,Saturday,Ford,Wednesday,1,2
1,9947,34,7,Feb,Apr,Tuesday,Honda,Wednesday,2,1
0,9948,30,16,Feb,Feb,Tuesday,Toyota,Tuesday,2,4
0,9949,21,13,Jun,Jun,Sunday,Honda,Monday,3,3
0,9950,42,13,Apr,Sep,Sunday,Mazda,Monday,2,3
0,9951,44,1,Mar,Mar,Thursday,Saab,Wednesday,3,4
0,9952,26,3,Jan,May,Tuesday,Honda,Wednesday,4,3
0,9953,54,12,Jun,Jun,Saturday,Honda,Tuesday,1,2
0,9954,26,3,Jul,Jul,Wednesday,Chevrolet,Tuesday,1,2
0,9955,55,11,Jun,Jun,Thursday,Mazda,Friday,2,2
0,9956,51,3,Dec,Dec,Sunday,Pontiac,Wednesday,4,4
0,9957,29,9,Mar,Mar,Saturday,Pontiac,Monday,1,2
0,9958,76,13,Feb,Feb,Thursday,Pontiac,Friday,3,3
0,9959,60,11,Nov,Nov,Wednesday,Ford,Monday,2,2
0,9960,32,12,Aug,Aug,Sunday,Toyota,Monday,1,2
0,9961,58,13,Jan,Jan,Saturday,Chevrolet,Monday,2,2
0,9962,27,15,Dec,Dec,Thursday,Mazda,Wednesday,3,4
0,9963,27,4,Dec,Dec,Saturday,Toyota,Monday,1,2
0,9964,33,14,May,May,Thursday,Mazda,Friday,4,4
0,9965,55,5,May,Jun,Wednesday,Toyota,Thursday,4,1
0,9966,24,1,May,Jan,Friday,Chevrolet,Wednesday,5,1
0,9967,28,6,Jul,Aug,Sunday,Toyota,Tuesday,4,4
0,9968,54,3,Jul,Jul,Monday,Pontiac,Tuesday,4,4
0,9969,35,11,Sep,Sep,Thursday,Toyota,Tuesday,2,2
0,9970,50,9,Sep,Sep,Saturday,Toyota,Monday,3,3
0,9971,33,5,Sep,Sep,Friday,Pontiac,Wednesday,3,4
0,9972,28,15,Sep,Oct,Thursday,Mazda,Monday,4,5
0,9973,31,5,Sep,Sep,Thursday,Pontiac,Monday,4,4
0,9974,49,13,Oct,Oct,Tuesday,Toyota,Wednesday,2,2
0,9975,45,2,Nov,Dec,Wednesday,Pontiac,Thursday,5,1
0,9976,27,15,Feb,Feb,Wednesday,Chevrolet,Monday,2,2
0,9977,22,13,Dec,Dec,Monday,Toyota,Monday,2,2
0,9978,34,14,Jan,Jan,Tuesday,VW,Monday,1,2
0,9979,21,6,Jan,Jan,Thursday,Pontiac,Monday,1,2
0,9980,31,8,May,May,Friday,Pontiac,Friday,2,3
0,9981,38,10,May,May,Friday,Chevrolet,Friday,2,3
0,9982,32,5,May,May,Friday,Honda,Monday,2,3
0,9983,41,13,May,May,Tuesday,Pontiac,Thursday,3,3
0,9984,60,2,May,Jun,Wednesday,Pontiac,Thursday,5,1
0,9985,18,12,Jun,Jun,Friday,Chevrolet,Monday,1,4
1,9986,51,2,Feb,Feb,Wednesday,Ford,Thursday,2,3
0,9987,54,8,Sep,Sep,Thursday,Pontiac,Monday,4,4
0,9988,26,15,Dec,Dec,Friday,Ford,Monday,3,3
0,9989,26,5,Dec,Dec,Monday,Pontiac,Wednesday,4,4
0,9990,57,10,Dec,Dec,Friday,Pontiac,Friday,5,5
0,9991,27,1,Dec,Dec,Wednesday,Honda,Wednesday,4,4
0,9992,22,3,Dec,Dec,Monday,Mazda,Tuesday,4,4
0,9993,31,15,Dec,Dec,Tuesday,Mazda,Wednesday,3,3
0,9994,51,9,Sep,Oct,Tuesday,Ford,Wednesday,3,1
0,9995,53,13,Aug,Sep,Thursday,Ford,Friday,5,5
0,9996,40,7,Feb,Feb,Thursday,Pontiac,Friday,2,2
1,9997,30,9,Feb,Feb,Thursday,Pontiac,Tuesday,2,3
0,9998,36,1,May,May,Tuesday,Toyota,Tuesday,5,5
0,9999,33,10,May,May,Monday,Chevrolet,Tuesday,5,5
0,10000,46,16,May,Jun,Saturday,Accura,Thursday,2,3
0,10001,44,8,Apr,Dec,Saturday,Pontiac,Thursday,3,4
0,10002,36,12,Jan,Jan,Friday,Toyota,Wednesday,1,4
0,10003,27,5,Jan,Jan,Friday,Mazda,Monday,1,4
0,10004,54,9,Jan,Jan,Monday,Pontiac,Monday,1,3
0,10005,58,1,Dec,Dec,Friday,Toyota,Wednesday,1,2
0,10006,42,2,Nov,Nov,Tuesday,Pontiac,Tuesday,2,2
0,10007,36,1,Oct,Oct,Monday,Chevrolet,Monday,2,2
0,10008,41,14,Sep,Oct,Thursday,Pontiac,Tuesday,5,1
0,10009,27,1,Sep,Sep,Tuesday,Pontiac,Tuesday,4,4
0,10010,41,9,Sep,Sep,Tuesday,Pontiac,Tuesday,4,4
0,10011,60,10,Sep,Sep,Monday,Mazda,Tuesday,1,1
0,10012,30,7,Aug,Aug,Saturday,Pontiac,Tuesday,4,5
0,10013,53,5,Feb,Mar,Wednesday,VW,Tuesday,2,1
0,10014,50,2,Jan,Jan,Thursday,Mazda,Friday,2,2
0,10015,32,12,Mar,Mar,Sunday,Mazda,Wednesday,3,4
1,10016,33,14,Feb,Feb,Friday,Toyota,Thursday,2,3
0,10017,26,7,Apr,Apr,Wednesday,Pontiac,Wednesday,3,3
0,10018,18,2,Oct,Oct,Friday,Pontiac,Friday,1,1
0,10019,36,16,Apr,Apr,Monday,Pontiac,Friday,1,4
0,10020,53,5,Mar,Apr,Friday,Toyota,Thursday,5,1
0,10021,41,1,Mar,Jul,Friday,Chevrolet,Tuesday,5,2
0,10022,0,14,Apr,Apr,Saturday,Honda,Monday,2,2
0,10023,68,15,Apr,May,Saturday,Pontiac,Wednesday,5,2
0,10024,54,12,Oct,Oct,Saturday,Toyota,Thursday,1,1
0,10025,54,16,Nov,Nov,Sunday,Chevrolet,Wednesday,1,2
0,10026,37,12,Oct,Jan,Friday,Accura,Tuesday,4,4
0,10027,26,3,Jan,Jan,Monday,Mazda,Wednesday,3,3
0,10028,39,1,Jan,Jan,Monday,Pontiac,Monday,3,3
0,10029,43,10,Nov,Dec,Saturday,Pontiac,Wednesday,4,2
0,10030,26,1,Aug,Aug,Saturday,Honda,Monday,3,4
1,10031,72,6,Feb,Feb,Friday,Toyota,Friday,2,3
1,10032,27,9,Feb,Feb,Friday,Toyota,Saturday,2,2
0,10033,35,5,Apr,Apr,Friday,Mazda,Friday,1,4
0,10034,48,13,May,Jun,Monday,Toyota,Thursday,4,1
0,10035,49,16,Jun,Jun,Wednesday,Chevrolet,Thursday,1,1
0,10036,55,8,May,Jun,Monday,Pontiac,Friday,5,1
0,10037,41,15,Aug,Aug,Tuesday,Mazda,Thursday,3,3
0,10038,47,5,Feb,Feb,Saturday,Mazda,Wednesday,2,3
0,10039,40,1,Aug,Aug,Friday,Pontiac,Friday,3,3
0,10040,54,8,Oct,Nov,Saturday,Honda,Wednesday,5,1
0,10041,36,11,Nov,Jan,Tuesday,Chevrolet,Friday,4,3
0,10042,44,9,Nov,Nov,Thursday,Honda,Friday,1,1
0,10043,30,9,Dec,Jan,Tuesday,Toyota,Monday,3,3
0,10044,27,11,May,May,Saturday,Honda,Monday,1,5
0,10045,30,11,Jun,Jun,Saturday,Honda,Monday,4,4
0,10046,27,13,Aug,Sep,Monday,Honda,Friday,3,1
0,10047,74,11,Jul,Jul,Friday,Toyota,Monday,2,2
0,10048,23,4,Sep,Oct,Thursday,Honda,Sunday,3,1
0,10049,31,15,Dec,Dec,Monday,Pontiac,Tuesday,2,2
0,10050,38,1,Oct,Oct,Sunday,Pontiac,Monday,3,3
0,10051,41,3,Sep,Oct,Saturday,Accura,Wednesday,1,1
0,10052,33,10,May,May,Thursday,Toyota,Friday,1,3
0,10053,33,3,Apr,May,Sunday,Mazda,Monday,5,3
0,10054,34,14,Dec,Jan,Thursday,Accura,Wednesday,4,3
0,10055,54,3,Sep,Sep,Sunday,Pontiac,Monday,4,4
0,10056,43,16,Jul,Jul,Thursday,Honda,Friday,2,2
0,10057,37,15,Jun,Jun,Saturday,Pontiac,Monday,4,4
0,10058,35,11,Apr,May,Friday,Honda,Thursday,5,3
0,10059,63,13,Apr,May,Thursday,Toyota,Tuesday,5,1
0,10060,74,3,Sep,Oct,Friday,Mazda,Monday,5,1
0,10061,43,8,Jul,Jul,Thursday,Toyota,Monday,3,3
0,10062,50,2,Aug,Aug,Wednesday,Mazda,Thursday,1,1
0,10063,34,14,Nov,Dec,Wednesday,Pontiac,Tuesday,4,2
